series_id,year,period,value,footnote_codes,Series,Activity,Age group,Gender
TUU10101AA01017910,2015,A01,9.58,,Avg hrs per day,Sleeping,15-24 yrs,MenAndWomen
TUU10101AA01017910,2016,A01,9.55,,Avg hrs per day,Sleeping,15-24 yrs,MenAndWomen
TUU10101AA01017910,2017,A01,9.72,,Avg hrs per day,Sleeping,15-24 yrs,MenAndWomen
TUU10101AA01017910,2018,A01,9.37,,Avg hrs per day,Sleeping,15-24 yrs,MenAndWomen
TUU10101AA01017910,2019,A01,9.55,,Avg hrs per day,Sleeping,15-24 yrs,MenAndWomen
TUU10101AA01017910,2020,A01,           -,M,Avg hrs per day,Sleeping,15-24 yrs,MenAndWomen
TUU10101AA01017910,2021,A01,9.59,,Avg hrs per day,Sleeping,15-24 yrs,MenAndWomen
TUU10101AA01017910,2022,A01,9.63,,Avg hrs per day,Sleeping,15-24 yrs,MenAndWomen
TUU10101AA01017910,2023,A01,9.83,,Avg hrs per day,Sleeping,15-24 yrs,MenAndWomen
TUU10101AA01017940,2003,A01,8.41,,Avg hrs per day,Sleeping,18 yrs and over,Men
TUU10101AA01017940,2004,A01,8.41,,Avg hrs per day,Sleeping,18 yrs and over,Men
TUU10101AA01017940,2005,A01,8.48,,Avg hrs per day,Sleeping,18 yrs and over,Men
TUU10101AA01017940,2006,A01,8.49,,Avg hrs per day,Sleeping,18 yrs and over,Men
TUU10101AA01017940,2007,A01,8.45,,Avg hrs per day,Sleeping,18 yrs and over,Men
TUU10101AA01017940,2008,A01,8.5,,Avg hrs per day,Sleeping,18 yrs and over,Men
TUU10101AA01017940,2009,A01,8.55,,Avg hrs per day,Sleeping,18 yrs and over,Men
TUU10101AA01017940,2010,A01,8.52,,Avg hrs per day,Sleeping,18 yrs and over,Men
TUU10101AA01017940,2011,A01,8.57,,Avg hrs per day,Sleeping,18 yrs and over,Men
TUU10101AA01017940,2012,A01,8.53,,Avg hrs per day,Sleeping,18 yrs and over,Men
TUU10101AA01017940,2013,A01,8.59,,Avg hrs per day,Sleeping,18 yrs and over,Men
TUU10101AA01017940,2014,A01,8.62,,Avg hrs per day,Sleeping,18 yrs and over,Men
TUU10101AA01017940,2015,A01,8.7,,Avg hrs per day,Sleeping,18 yrs and over,Men
TUU10101AA01017940,2016,A01,8.62,,Avg hrs per day,Sleeping,18 yrs and over,Men
TUU10101AA01017940,2017,A01,8.63,,Avg hrs per day,Sleeping,18 yrs and over,Men
TUU10101AA01017940,2018,A01,8.73,,Avg hrs per day,Sleeping,18 yrs and over,Men
TUU10101AA01017940,2019,A01,8.7,,Avg hrs per day,Sleeping,18 yrs and over,Men
TUU10101AA01017940,2020,A01,           -,M,Avg hrs per day,Sleeping,18 yrs and over,Men
TUU10101AA01017940,2021,A01,8.8,,Avg hrs per day,Sleeping,18 yrs and over,Men
TUU10101AA01017940,2022,A01,8.84,,Avg hrs per day,Sleeping,18 yrs and over,Men
TUU10101AA01017940,2023,A01,8.94,,Avg hrs per day,Sleeping,18 yrs and over,Men
TUU10101AA01017984,2003,A01,9.14,,Avg hrs per day,Sleeping,15-24 yrs,Men
TUU10101AA01017984,2004,A01,9.12,,Avg hrs per day,Sleeping,15-24 yrs,Men
TUU10101AA01017984,2005,A01,9.2,,Avg hrs per day,Sleeping,15-24 yrs,Men
TUU10101AA01017984,2006,A01,9.21,,Avg hrs per day,Sleeping,15-24 yrs,Men
TUU10101AA01017984,2007,A01,9.03,,Avg hrs per day,Sleeping,15-24 yrs,Men
TUU10101AA01017984,2008,A01,9.27,,Avg hrs per day,Sleeping,15-24 yrs,Men
TUU10101AA01017984,2009,A01,9.56,,Avg hrs per day,Sleeping,15-24 yrs,Men
TUU10101AA01017984,2010,A01,9.21,,Avg hrs per day,Sleeping,15-24 yrs,Men
TUU10101AA01017984,2011,A01,9.33,,Avg hrs per day,Sleeping,15-24 yrs,Men
TUU10101AA01017984,2012,A01,9.16,,Avg hrs per day,Sleeping,15-24 yrs,Men
TUU10101AA01017984,2013,A01,9.3,,Avg hrs per day,Sleeping,15-24 yrs,Men
TUU10101AA01017984,2014,A01,9.47,,Avg hrs per day,Sleeping,15-24 yrs,Men
TUU10101AA01017984,2015,A01,9.51,,Avg hrs per day,Sleeping,15-24 yrs,Men
TUU10101AA01017984,2016,A01,9.59,,Avg hrs per day,Sleeping,15-24 yrs,Men
TUU10101AA01017984,2017,A01,9.78,,Avg hrs per day,Sleeping,15-24 yrs,Men
TUU10101AA01017984,2018,A01,9.36,,Avg hrs per day,Sleeping,15-24 yrs,Men
TUU10101AA01017984,2019,A01,9.55,,Avg hrs per day,Sleeping,15-24 yrs,Men
TUU10101AA01017984,2020,A01,           -,M,Avg hrs per day,Sleeping,15-24 yrs,Men
TUU10101AA01017984,2021,A01,9.51,,Avg hrs per day,Sleeping,15-24 yrs,Men
TUU10101AA01017984,2022,A01,9.52,,Avg hrs per day,Sleeping,15-24 yrs,Men
TUU10101AA01017984,2023,A01,9.76,,Avg hrs per day,Sleeping,15-24 yrs,Men
TUU10101AA01018058,2003,A01,9.16,,Avg hrs per day,Sleeping,15-24 yrs,Women
TUU10101AA01018058,2004,A01,9.34,,Avg hrs per day,Sleeping,15-24 yrs,Women
TUU10101AA01018058,2005,A01,9.35,,Avg hrs per day,Sleeping,15-24 yrs,Women
TUU10101AA01018058,2006,A01,9.17,,Avg hrs per day,Sleeping,15-24 yrs,Women
TUU10101AA01018058,2007,A01,9.2,,Avg hrs per day,Sleeping,15-24 yrs,Women
TUU10101AA01018058,2008,A01,9.13,,Avg hrs per day,Sleeping,15-24 yrs,Women
TUU10101AA01018058,2009,A01,9.33,,Avg hrs per day,Sleeping,15-24 yrs,Women
TUU10101AA01018058,2010,A01,9.27,,Avg hrs per day,Sleeping,15-24 yrs,Women
TUU10101AA01018058,2011,A01,9.31,,Avg hrs per day,Sleeping,15-24 yrs,Women
TUU10101AA01018058,2012,A01,9.53,,Avg hrs per day,Sleeping,15-24 yrs,Women
TUU10101AA01018058,2013,A01,9.38,,Avg hrs per day,Sleeping,15-24 yrs,Women
TUU10101AA01018058,2014,A01,9.6,,Avg hrs per day,Sleeping,15-24 yrs,Women
TUU10101AA01018058,2015,A01,9.64,,Avg hrs per day,Sleeping,15-24 yrs,Women
TUU10101AA01018058,2016,A01,9.5,,Avg hrs per day,Sleeping,15-24 yrs,Women
TUU10101AA01018058,2017,A01,9.66,,Avg hrs per day,Sleeping,15-24 yrs,Women
TUU10101AA01018058,2018,A01,9.38,,Avg hrs per day,Sleeping,15-24 yrs,Women
TUU10101AA01018058,2019,A01,9.55,,Avg hrs per day,Sleeping,15-24 yrs,Women
TUU10101AA01018058,2020,A01,           -,M,Avg hrs per day,Sleeping,15-24 yrs,Women
TUU10101AA01018058,2021,A01,9.66,,Avg hrs per day,Sleeping,15-24 yrs,Women
TUU10101AA01018058,2022,A01,9.75,,Avg hrs per day,Sleeping,15-24 yrs,Women
TUU10101AA01018058,2023,A01,9.9,,Avg hrs per day,Sleeping,15-24 yrs,Women
TUU10101AA01018310,2003,A01,0.64,,Avg hrs per day,Housework,18 yrs and over,MenAndWomen
TUU10101AA01018310,2004,A01,0.62,,Avg hrs per day,Housework,18 yrs and over,MenAndWomen
TUU10101AA01018310,2005,A01,0.63,,Avg hrs per day,Housework,18 yrs and over,MenAndWomen
TUU10101AA01018310,2006,A01,0.63,,Avg hrs per day,Housework,18 yrs and over,MenAndWomen
TUU10101AA01018310,2007,A01,0.66,,Avg hrs per day,Housework,18 yrs and over,MenAndWomen
TUU10101AA01018310,2008,A01,0.6,,Avg hrs per day,Housework,18 yrs and over,MenAndWomen
TUU10101AA01018310,2009,A01,0.63,,Avg hrs per day,Housework,18 yrs and over,MenAndWomen
TUU10101AA01018310,2010,A01,0.6,,Avg hrs per day,Housework,18 yrs and over,MenAndWomen
TUU10101AA01018310,2011,A01,0.6,,Avg hrs per day,Housework,18 yrs and over,MenAndWomen
TUU10101AA01018310,2012,A01,0.62,,Avg hrs per day,Housework,18 yrs and over,MenAndWomen
TUU10101AA01018310,2013,A01,0.6,,Avg hrs per day,Housework,18 yrs and over,MenAndWomen
TUU10101AA01018310,2014,A01,0.57,,Avg hrs per day,Housework,18 yrs and over,MenAndWomen
TUU10101AA01018310,2015,A01,0.59,,Avg hrs per day,Housework,18 yrs and over,MenAndWomen
TUU10101AA01018310,2016,A01,0.6,,Avg hrs per day,Housework,18 yrs and over,MenAndWomen
TUU10101AA01018310,2017,A01,0.57,,Avg hrs per day,Housework,18 yrs and over,MenAndWomen
TUU10101AA01018310,2018,A01,0.56,,Avg hrs per day,Housework,18 yrs and over,MenAndWomen
TUU10101AA01018310,2019,A01,0.55,,Avg hrs per day,Housework,18 yrs and over,MenAndWomen
TUU10101AA01018310,2020,A01,           -,M,Avg hrs per day,Housework,18 yrs and over,MenAndWomen
TUU10101AA01018310,2021,A01,0.6,,Avg hrs per day,Housework,18 yrs and over,MenAndWomen
TUU10101AA01018310,2022,A01,0.59,,Avg hrs per day,Housework,18 yrs and over,MenAndWomen
TUU10101AA01018310,2023,A01,0.63,,Avg hrs per day,Housework,18 yrs and over,MenAndWomen
TUU10101AA01018354,2003,A01,0.29,,Avg hrs per day,Housework,15-24 yrs,MenAndWomen
TUU10101AA01018354,2004,A01,0.28,,Avg hrs per day,Housework,15-24 yrs,MenAndWomen
TUU10101AA01018354,2005,A01,0.34,,Avg hrs per day,Housework,15-24 yrs,MenAndWomen
TUU10101AA01018354,2006,A01,0.34,,Avg hrs per day,Housework,15-24 yrs,MenAndWomen
TUU10101AA01018354,2007,A01,0.32,,Avg hrs per day,Housework,15-24 yrs,MenAndWomen
TUU10101AA01018354,2008,A01,0.32,,Avg hrs per day,Housework,15-24 yrs,MenAndWomen
TUU10101AA01018354,2009,A01,0.3,,Avg hrs per day,Housework,15-24 yrs,MenAndWomen
TUU10101AA01018354,2010,A01,0.35,,Avg hrs per day,Housework,15-24 yrs,MenAndWomen
TUU10101AA01018354,2011,A01,0.34,,Avg hrs per day,Housework,15-24 yrs,MenAndWomen
TUU10101AA01018354,2012,A01,0.29,,Avg hrs per day,Housework,15-24 yrs,MenAndWomen
TUU10101AA01018354,2013,A01,0.27,,Avg hrs per day,Housework,15-24 yrs,MenAndWomen
TUU10101AA01018354,2014,A01,0.31,,Avg hrs per day,Housework,15-24 yrs,MenAndWomen
TUU10101AA01018354,2015,A01,0.33,,Avg hrs per day,Housework,15-24 yrs,MenAndWomen
TUU10101AA01018354,2016,A01,0.35,,Avg hrs per day,Housework,15-24 yrs,MenAndWomen
TUU10101AA01018354,2017,A01,0.3,,Avg hrs per day,Housework,15-24 yrs,MenAndWomen
TUU10101AA01018354,2018,A01,0.32,,Avg hrs per day,Housework,15-24 yrs,MenAndWomen
TUU10101AA01018354,2019,A01,0.26,,Avg hrs per day,Housework,15-24 yrs,MenAndWomen
TUU10101AA01018354,2020,A01,           -,M,Avg hrs per day,Housework,15-24 yrs,MenAndWomen
TUU10101AA01018354,2021,A01,0.32,,Avg hrs per day,Housework,15-24 yrs,MenAndWomen
TUU10101AA01018354,2022,A01,0.34,,Avg hrs per day,Housework,15-24 yrs,MenAndWomen
TUU10101AA01018354,2023,A01,0.35,,Avg hrs per day,Housework,15-24 yrs,MenAndWomen
TUU10101AA01018384,2003,A01,0.23,,Avg hrs per day,Housework,18 yrs and over,Men
TUU10101AA01018384,2004,A01,0.23,,Avg hrs per day,Housework,18 yrs and over,Men
TUU10101AA01018384,2005,A01,0.24,,Avg hrs per day,Housework,18 yrs and over,Men
TUU10101AA01018384,2006,A01,0.26,,Avg hrs per day,Housework,18 yrs and over,Men
TUU10101AA01018384,2007,A01,0.3,,Avg hrs per day,Housework,18 yrs and over,Men
TUU10101AA01018384,2008,A01,0.25,,Avg hrs per day,Housework,18 yrs and over,Men
TUU10101AA01018384,2009,A01,0.27,,Avg hrs per day,Housework,18 yrs and over,Men
TUU10101AA01018384,2010,A01,0.27,,Avg hrs per day,Housework,18 yrs and over,Men
TUU10101AA01018384,2011,A01,0.28,,Avg hrs per day,Housework,18 yrs and over,Men
TUU10101AA01018384,2012,A01,0.29,,Avg hrs per day,Housework,18 yrs and over,Men
TUU10101AA01018384,2013,A01,0.26,,Avg hrs per day,Housework,18 yrs and over,Men
TUU10101AA01018384,2014,A01,0.28,,Avg hrs per day,Housework,18 yrs and over,Men
TUU10101AA01018384,2015,A01,0.27,,Avg hrs per day,Housework,18 yrs and over,Men
TUU10101AA01018384,2016,A01,0.27,,Avg hrs per day,Housework,18 yrs and over,Men
TUU10101AA01018384,2017,A01,0.24,,Avg hrs per day,Housework,18 yrs and over,Men
TUU10101AA01018384,2018,A01,0.25,,Avg hrs per day,Housework,18 yrs and over,Men
TUU10101AA01018384,2019,A01,0.27,,Avg hrs per day,Housework,18 yrs and over,Men
TUU10101AA01018384,2020,A01,           -,M,Avg hrs per day,Housework,18 yrs and over,Men
TUU10101AA01018384,2021,A01,0.3,,Avg hrs per day,Housework,18 yrs and over,Men
TUU10101AA01018384,2022,A01,0.32,,Avg hrs per day,Housework,18 yrs and over,Men
TUU10101AA01018384,2023,A01,0.33,,Avg hrs per day,Housework,18 yrs and over,Men
TUU10101AA01018427,2003,A01,0.14,,Avg hrs per day,Housework,15-24 yrs,Men
TUU10101AA01018427,2004,A01,0.13,,Avg hrs per day,Housework,15-24 yrs,Men
TUU10101AA01018427,2005,A01,0.19,,Avg hrs per day,Housework,15-24 yrs,Men
TUU10101AA01018427,2006,A01,0.2,,Avg hrs per day,Housework,15-24 yrs,Men
TUU10101AA01018427,2007,A01,0.2,,Avg hrs per day,Housework,15-24 yrs,Men
TUU10101AA01018427,2008,A01,0.19,,Avg hrs per day,Housework,15-24 yrs,Men
TUU10101AA01018427,2009,A01,0.16,,Avg hrs per day,Housework,15-24 yrs,Men
TUU10101AA01018427,2010,A01,0.23,,Avg hrs per day,Housework,15-24 yrs,Men
TUU10101AA01018427,2011,A01,0.21,,Avg hrs per day,Housework,15-24 yrs,Men
TUU10101AA01018427,2012,A01,0.19,,Avg hrs per day,Housework,15-24 yrs,Men
TUU10101AA01018427,2013,A01,0.16,,Avg hrs per day,Housework,15-24 yrs,Men
TUU10101AA01018427,2014,A01,0.16,,Avg hrs per day,Housework,15-24 yrs,Men
TUU10101AA01018427,2015,A01,0.23,,Avg hrs per day,Housework,15-24 yrs,Men
TUU10101AA01018427,2016,A01,0.21,,Avg hrs per day,Housework,15-24 yrs,Men
TUU10101AA01018427,2017,A01,0.08,,Avg hrs per day,Housework,15-24 yrs,Men
TUU10101AA01018427,2018,A01,0.13,,Avg hrs per day,Housework,15-24 yrs,Men
TUU10101AA01018427,2019,A01,0.21,,Avg hrs per day,Housework,15-24 yrs,Men
TUU10101AA01018427,2020,A01,           -,M,Avg hrs per day,Housework,15-24 yrs,Men
TUU10101AA01018427,2021,A01,0.27,,Avg hrs per day,Housework,15-24 yrs,Men
TUU10101AA01018427,2022,A01,0.14,,Avg hrs per day,Housework,15-24 yrs,Men
TUU10101AA01018427,2023,A01,0.15,,Avg hrs per day,Housework,15-24 yrs,Men
TUU10101AA01018457,2003,A01,1.02,,Avg hrs per day,Housework,18 yrs and over,Women
TUU10101AA01018457,2004,A01,0.97,,Avg hrs per day,Housework,18 yrs and over,Women
TUU10101AA01018457,2005,A01,1,,Avg hrs per day,Housework,18 yrs and over,Women
TUU10101AA01018457,2006,A01,0.98,,Avg hrs per day,Housework,18 yrs and over,Women
TUU10101AA01018457,2007,A01,1.01,,Avg hrs per day,Housework,18 yrs and over,Women
TUU10101AA01018457,2008,A01,0.93,,Avg hrs per day,Housework,18 yrs and over,Women
TUU10101AA01018457,2009,A01,0.96,,Avg hrs per day,Housework,18 yrs and over,Women
TUU10101AA01018457,2010,A01,0.9,,Avg hrs per day,Housework,18 yrs and over,Women
TUU10101AA01018457,2011,A01,0.9,,Avg hrs per day,Housework,18 yrs and over,Women
TUU10101AA01018457,2012,A01,0.94,,Avg hrs per day,Housework,18 yrs and over,Women
TUU10101AA01018457,2013,A01,0.91,,Avg hrs per day,Housework,18 yrs and over,Women
TUU10101AA01018457,2014,A01,0.85,,Avg hrs per day,Housework,18 yrs and over,Women
TUU10101AA01018457,2015,A01,0.89,,Avg hrs per day,Housework,18 yrs and over,Women
TUU10101AA01018457,2016,A01,0.9,,Avg hrs per day,Housework,18 yrs and over,Women
TUU10101AA01018457,2017,A01,0.88,,Avg hrs per day,Housework,18 yrs and over,Women
TUU10101AA01018457,2018,A01,0.86,,Avg hrs per day,Housework,18 yrs and over,Women
TUU10101AA01018457,2019,A01,0.8,,Avg hrs per day,Housework,18 yrs and over,Women
TUU10101AA01018457,2020,A01,           -,M,Avg hrs per day,Housework,18 yrs and over,Women
TUU10101AA01018457,2021,A01,0.87,,Avg hrs per day,Housework,18 yrs and over,Women
TUU10101AA01018457,2022,A01,0.84,,Avg hrs per day,Housework,18 yrs and over,Women
TUU10101AA01018457,2023,A01,0.92,,Avg hrs per day,Housework,18 yrs and over,Women
TUU10101AA01018501,2003,A01,0.43,,Avg hrs per day,Housework,15-24 yrs,Women
TUU10101AA01018501,2004,A01,0.43,,Avg hrs per day,Housework,15-24 yrs,Women
TUU10101AA01018501,2005,A01,0.5,,Avg hrs per day,Housework,15-24 yrs,Women
TUU10101AA01018501,2006,A01,0.49,,Avg hrs per day,Housework,15-24 yrs,Women
TUU10101AA01018501,2007,A01,0.44,,Avg hrs per day,Housework,15-24 yrs,Women
TUU10101AA01018501,2008,A01,0.46,,Avg hrs per day,Housework,15-24 yrs,Women
TUU10101AA01018501,2009,A01,0.45,,Avg hrs per day,Housework,15-24 yrs,Women
TUU10101AA01018501,2010,A01,0.46,,Avg hrs per day,Housework,15-24 yrs,Women
TUU10101AA01018501,2011,A01,0.48,,Avg hrs per day,Housework,15-24 yrs,Women
TUU10101AA01018501,2012,A01,0.39,,Avg hrs per day,Housework,15-24 yrs,Women
TUU10101AA01018501,2013,A01,0.38,,Avg hrs per day,Housework,15-24 yrs,Women
TUU10101AA01018501,2014,A01,0.46,,Avg hrs per day,Housework,15-24 yrs,Women
TUU10101AA01018501,2015,A01,0.43,,Avg hrs per day,Housework,15-24 yrs,Women
TUU10101AA01018501,2016,A01,0.5,,Avg hrs per day,Housework,15-24 yrs,Women
TUU10101AA01018501,2017,A01,0.52,,Avg hrs per day,Housework,15-24 yrs,Women
TUU10101AA01018501,2018,A01,0.51,,Avg hrs per day,Housework,15-24 yrs,Women
TUU10101AA01018501,2019,A01,0.31,,Avg hrs per day,Housework,15-24 yrs,Women
TUU10101AA01018501,2020,A01,           -,M,Avg hrs per day,Housework,15-24 yrs,Women
TUU10101AA01018501,2021,A01,0.37,,Avg hrs per day,Housework,15-24 yrs,Women
TUU10101AA01018501,2022,A01,0.55,,Avg hrs per day,Housework,15-24 yrs,Women
TUU10101AA01018501,2023,A01,0.56,,Avg hrs per day,Housework,15-24 yrs,Women
TUU10101AA01018531,2003,A01,0.56,,Avg hrs per day,Food preparation and cleanup,18 yrs and over,MenAndWomen
TUU10101AA01018531,2004,A01,0.54,,Avg hrs per day,Food preparation and cleanup,18 yrs and over,MenAndWomen
TUU10101AA01018531,2005,A01,0.54,,Avg hrs per day,Food preparation and cleanup,18 yrs and over,MenAndWomen
TUU10101AA01018531,2006,A01,0.56,,Avg hrs per day,Food preparation and cleanup,18 yrs and over,MenAndWomen
TUU10101AA01018531,2007,A01,0.54,,Avg hrs per day,Food preparation and cleanup,18 yrs and over,MenAndWomen
TUU10101AA01018531,2008,A01,0.55,,Avg hrs per day,Food preparation and cleanup,18 yrs and over,MenAndWomen
TUU10101AA01018531,2009,A01,0.57,,Avg hrs per day,Food preparation and cleanup,18 yrs and over,MenAndWomen
TUU10101AA01018531,2010,A01,0.58,,Avg hrs per day,Food preparation and cleanup,18 yrs and over,MenAndWomen
TUU10101AA01018531,2011,A01,0.58,,Avg hrs per day,Food preparation and cleanup,18 yrs and over,MenAndWomen
TUU10101AA01018531,2012,A01,0.55,,Avg hrs per day,Food preparation and cleanup,18 yrs and over,MenAndWomen
TUU10101AA01018531,2013,A01,0.6,,Avg hrs per day,Food preparation and cleanup,18 yrs and over,MenAndWomen
TUU10101AA01018531,2014,A01,0.61,,Avg hrs per day,Food preparation and cleanup,18 yrs and over,MenAndWomen
TUU10101AA01018531,2015,A01,0.62,,Avg hrs per day,Food preparation and cleanup,18 yrs and over,MenAndWomen
TUU10101AA01018531,2016,A01,0.61,,Avg hrs per day,Food preparation and cleanup,18 yrs and over,MenAndWomen
TUU10101AA01018531,2017,A01,0.62,,Avg hrs per day,Food preparation and cleanup,18 yrs and over,MenAndWomen
TUU10101AA01018531,2018,A01,0.61,,Avg hrs per day,Food preparation and cleanup,18 yrs and over,MenAndWomen
TUU10101AA01018531,2019,A01,0.62,,Avg hrs per day,Food preparation and cleanup,18 yrs and over,MenAndWomen
TUU10101AA01018531,2020,A01,           -,M,Avg hrs per day,Food preparation and cleanup,18 yrs and over,MenAndWomen
TUU10101AA01018531,2021,A01,0.67,,Avg hrs per day,Food preparation and cleanup,18 yrs and over,MenAndWomen
TUU10101AA01018531,2022,A01,0.68,,Avg hrs per day,Food preparation and cleanup,18 yrs and over,MenAndWomen
TUU10101AA01018531,2023,A01,0.66,,Avg hrs per day,Food preparation and cleanup,18 yrs and over,MenAndWomen
TUU10101AA01018575,2003,A01,0.22,,Avg hrs per day,Food preparation and cleanup,15-24 yrs,MenAndWomen
TUU10101AA01018575,2004,A01,0.21,,Avg hrs per day,Food preparation and cleanup,15-24 yrs,MenAndWomen
TUU10101AA01018575,2005,A01,0.22,,Avg hrs per day,Food preparation and cleanup,15-24 yrs,MenAndWomen
TUU10101AA01018575,2006,A01,0.22,,Avg hrs per day,Food preparation and cleanup,15-24 yrs,MenAndWomen
TUU10101AA01018575,2007,A01,0.18,,Avg hrs per day,Food preparation and cleanup,15-24 yrs,MenAndWomen
TUU10101AA01018575,2008,A01,0.21,,Avg hrs per day,Food preparation and cleanup,15-24 yrs,MenAndWomen
TUU10101AA01018575,2009,A01,0.22,,Avg hrs per day,Food preparation and cleanup,15-24 yrs,MenAndWomen
TUU10101AA01018575,2010,A01,0.28,,Avg hrs per day,Food preparation and cleanup,15-24 yrs,MenAndWomen
TUU10101AA01018575,2011,A01,0.27,,Avg hrs per day,Food preparation and cleanup,15-24 yrs,MenAndWomen
TUU10101AA01018575,2012,A01,0.21,,Avg hrs per day,Food preparation and cleanup,15-24 yrs,MenAndWomen
TUU10101AA01018575,2013,A01,0.25,,Avg hrs per day,Food preparation and cleanup,15-24 yrs,MenAndWomen
TUU10101AA01018575,2014,A01,0.28,,Avg hrs per day,Food preparation and cleanup,15-24 yrs,MenAndWomen
TUU10101AA01018575,2015,A01,0.27,,Avg hrs per day,Food preparation and cleanup,15-24 yrs,MenAndWomen
TUU10101AA01018575,2016,A01,0.28,,Avg hrs per day,Food preparation and cleanup,15-24 yrs,MenAndWomen
TUU10101AA01018575,2017,A01,0.34,,Avg hrs per day,Food preparation and cleanup,15-24 yrs,MenAndWomen
TUU10101AA01018575,2018,A01,0.32,,Avg hrs per day,Food preparation and cleanup,15-24 yrs,MenAndWomen
TUU10101AA01018575,2019,A01,0.35,,Avg hrs per day,Food preparation and cleanup,15-24 yrs,MenAndWomen
TUU10101AA01018575,2020,A01,           -,M,Avg hrs per day,Food preparation and cleanup,15-24 yrs,MenAndWomen
TUU10101AA01018575,2021,A01,0.32,,Avg hrs per day,Food preparation and cleanup,15-24 yrs,MenAndWomen
TUU10101AA01018575,2022,A01,0.3,,Avg hrs per day,Food preparation and cleanup,15-24 yrs,MenAndWomen
TUU10101AA01018575,2023,A01,0.36,,Avg hrs per day,Food preparation and cleanup,15-24 yrs,MenAndWomen
TUU10101AA01018605,2003,A01,0.27,,Avg hrs per day,Food preparation and cleanup,18 yrs and over,Men
TUU10101AA01018605,2004,A01,0.27,,Avg hrs per day,Food preparation and cleanup,18 yrs and over,Men
TUU10101AA01018605,2005,A01,0.27,,Avg hrs per day,Food preparation and cleanup,18 yrs and over,Men
TUU10101AA01018605,2006,A01,0.31,,Avg hrs per day,Food preparation and cleanup,18 yrs and over,Men
TUU10101AA01018605,2007,A01,0.29,,Avg hrs per day,Food preparation and cleanup,18 yrs and over,Men
TUU10101AA01018605,2008,A01,0.32,,Avg hrs per day,Food preparation and cleanup,18 yrs and over,Men
TUU10101AA01018605,2009,A01,0.31,,Avg hrs per day,Food preparation and cleanup,18 yrs and over,Men
TUU10101AA01018605,2010,A01,0.33,,Avg hrs per day,Food preparation and cleanup,18 yrs and over,Men
TUU10101AA01018605,2011,A01,0.32,,Avg hrs per day,Food preparation and cleanup,18 yrs and over,Men
TUU10101AA01018605,2012,A01,0.3,,Avg hrs per day,Food preparation and cleanup,18 yrs and over,Men
TUU10101AA01018605,2013,A01,0.35,,Avg hrs per day,Food preparation and cleanup,18 yrs and over,Men
TUU10101AA01018605,2014,A01,0.35,,Avg hrs per day,Food preparation and cleanup,18 yrs and over,Men
TUU10101AA01018605,2015,A01,0.37,,Avg hrs per day,Food preparation and cleanup,18 yrs and over,Men
TUU10101AA01018605,2016,A01,0.36,,Avg hrs per day,Food preparation and cleanup,18 yrs and over,Men
TUU10101AA01018605,2017,A01,0.38,,Avg hrs per day,Food preparation and cleanup,18 yrs and over,Men
TUU10101AA01018605,2018,A01,0.37,,Avg hrs per day,Food preparation and cleanup,18 yrs and over,Men
TUU10101AA01018605,2019,A01,0.4,,Avg hrs per day,Food preparation and cleanup,18 yrs and over,Men
TUU10101AA01018605,2020,A01,           -,M,Avg hrs per day,Food preparation and cleanup,18 yrs and over,Men
TUU10101AA01018605,2021,A01,0.43,,Avg hrs per day,Food preparation and cleanup,18 yrs and over,Men
TUU10101AA01018605,2022,A01,0.43,,Avg hrs per day,Food preparation and cleanup,18 yrs and over,Men
TUU10101AA01018605,2023,A01,0.44,,Avg hrs per day,Food preparation and cleanup,18 yrs and over,Men
TUU10101AA01018649,2003,A01,0.12,,Avg hrs per day,Food preparation and cleanup,15-24 yrs,Men
TUU10101AA01018649,2004,A01,0.09,,Avg hrs per day,Food preparation and cleanup,15-24 yrs,Men
TUU10101AA01018649,2005,A01,0.09,,Avg hrs per day,Food preparation and cleanup,15-24 yrs,Men
TUU10101AA01018649,2006,A01,0.14,,Avg hrs per day,Food preparation and cleanup,15-24 yrs,Men
TUU10101AA01018649,2007,A01,0.13,,Avg hrs per day,Food preparation and cleanup,15-24 yrs,Men
TUU10101AA01018649,2008,A01,0.14,,Avg hrs per day,Food preparation and cleanup,15-24 yrs,Men
TUU10101AA01018649,2009,A01,0.14,,Avg hrs per day,Food preparation and cleanup,15-24 yrs,Men
TUU10101AA01018649,2010,A01,0.14,,Avg hrs per day,Food preparation and cleanup,15-24 yrs,Men
TUU10101AA01018649,2011,A01,0.15,,Avg hrs per day,Food preparation and cleanup,15-24 yrs,Men
TUU10101AA01018649,2012,A01,0.12,,Avg hrs per day,Food preparation and cleanup,15-24 yrs,Men
TUU10101AA01018649,2013,A01,0.17,,Avg hrs per day,Food preparation and cleanup,15-24 yrs,Men
TUU10101AA01018649,2014,A01,0.14,,Avg hrs per day,Food preparation and cleanup,15-24 yrs,Men
TUU10101AA01018649,2015,A01,0.2,,Avg hrs per day,Food preparation and cleanup,15-24 yrs,Men
TUU10101AA01018649,2016,A01,0.17,,Avg hrs per day,Food preparation and cleanup,15-24 yrs,Men
TUU10101AA01018649,2017,A01,0.21,,Avg hrs per day,Food preparation and cleanup,15-24 yrs,Men
TUU10101AA01018649,2018,A01,0.25,,Avg hrs per day,Food preparation and cleanup,15-24 yrs,Men
TUU10101AA01018649,2019,A01,0.31,,Avg hrs per day,Food preparation and cleanup,15-24 yrs,Men
