series_id,year,value,supersector,industry,datatype,period
CEU0600000011,2017,1113.84,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,Annual Average
CEU0600000011,2018,1111.2,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,January
CEU0600000011,2018,1123.19,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,February
CEU0600000011,2018,1125.2,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,March
CEU0600000011,2018,1147.74,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,April
CEU0600000011,2018,1142.86,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,May
CEU0600000011,2018,1144.44,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,June
CEU0600000011,2018,1153.82,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,July
CEU0600000011,2018,1150.56,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,August
CEU0600000011,2018,1158.32,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,September
CEU0600000011,2018,1154.26,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,October
CEU0600000011,2018,1149.38,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,November
CEU0600000011,2018,1175.47,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,December
CEU0600000011,2018,1144.99,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,Annual Average
CEU0600000011,2019,1146.86,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,January
CEU0600000011,2019,1139.87,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,February
CEU0600000011,2019,1154.54,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,March
CEU0600000011,2019,1163.06,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,April
CEU0600000011,2019,1161.45,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,May
CEU0600000011,2019,1179.12,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,June
CEU0600000011,2019,1167.41,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,July
CEU0600000011,2019,1177.81,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,August
CEU0600000011,2019,1190.48,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,September
CEU0600000011,2019,1182.51,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,October
CEU0600000011,2019,1177.86,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,November
CEU0600000011,2019,1194.63,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,December
CEU0600000011,2019,1169.8,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,Annual Average
CEU0600000011,2020,1170.36,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,January
CEU0600000011,2020,1177.68,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,February
CEU0600000011,2020,1183.43,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,March
CEU0600000011,2020,1149.5,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,April
CEU0600000011,2020,1170.5,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,May
CEU0600000011,2020,1174.91,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,June
CEU0600000011,2020,1185.0,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,July
CEU0600000011,2020,1210.62,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,August
CEU0600000011,2020,1181.88,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,September
CEU0600000011,2020,1209.62,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,October
CEU0600000011,2020,1213.03,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,November
CEU0600000011,2020,1220.47,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,December
CEU0600000011,2020,1187.51,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,Annual Average
CEU0600000011,2021,1207.13,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,January
CEU0600000011,2021,1193.54,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,February
CEU0600000011,2021,1214.0,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,March
CEU0600000011,2021,1228.0,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,April
CEU0600000011,2021,1241.38,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,May
CEU0600000011,2021,1236.28,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,June
CEU0600000011,2021,1238.5,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,July
CEU0600000011,2021,1255.04,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,August
CEU0600000011,2021,1243.44,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,September
CEU0600000011,2021,1262.35,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,October
CEU0600000011,2021,1263.15,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,November
CEU0600000011,2021,1271.17,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,December
CEU0600000011,2021,1238.25,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,Annual Average
CEU0600000011,2022,1260.01,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,January
CEU0600000011,2022,1269.22,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,February
CEU0600000011,2022,1272.81,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,March
CEU0600000011,2022,1270.26,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,April
CEU0600000011,2022,1298.44,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,May
CEU0600000011,2022,1294.83,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,June
CEU0600000011,2022,1299.14,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,July
CEU0600000011,2022,1306.86,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,August
CEU0600000011,2022,1316.08,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,September
CEU0600000011,2022,1329.9,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,October
CEU0600000011,2022,1308.91,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,November
CEU0600000011,2022,1316.06,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,December
CEU0600000011,2022,1295.59,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,Annual Average
CEU0600000011,2023,1332.26,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,January
CEU0600000011,2023,1324.54,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,February
CEU0600000011,2023,1329.72,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,March
CEU0600000011,2023,1349.82,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,April
CEU0600000011,2023,1351.01,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,May
CEU0600000011,2023,1357.2,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,June
CEU0600000011,2023,1369.12,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,July
CEU0600000011,2023,1372.8,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,August
CEU0600000011,2023,1382.4,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,September
CEU0600000011,2023,1395.34,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,October
CEU0600000011,2023,1386.13,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,November
CEU0600000011,2023,1400.0,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,December
CEU0600000011,2023,1362.8,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,Annual Average
CEU0600000011,2024,1370.85,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,January
CEU0600000011,2024,1387.19,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,February
CEU0600000011,2024,1402.15,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,March
CEU0600000011,2024,1409.75,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,April
CEU0600000011,2024,1416.85,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,May
CEU0600000011,2024,1439.52,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,June
CEU0600000011,2024,1422.43,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,July
CEU0600000011,2024,1438.39,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,August
CEU0600000011,2024,1454.44,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,September
CEU0600000011,2024,1450.0,Goods-producing,Goods-producing,AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES,October
CEU0600000012,2014,435.99,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",January
CEU0600000012,2014,433.48,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",February
CEU0600000012,2014,439.12,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",March
CEU0600000012,2014,436.77,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",April
CEU0600000012,2014,435.13,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",May
CEU0600000012,2014,439.82,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",June
CEU0600000012,2014,436.53,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",July
CEU0600000012,2014,439.82,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",August
CEU0600000012,2014,441.37,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",September
CEU0600000012,2014,441.91,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",October
CEU0600000012,2014,448.05,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",November
CEU0600000012,2014,450.38,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",December
CEU0600000012,2014,439.96,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",Annual Average
CEU0600000012,2015,445.6,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",January
CEU0600000012,2015,444.53,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",February
CEU0600000012,2015,445.64,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",March
CEU0600000012,2015,443.29,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",April
CEU0600000012,2015,441.63,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",May
CEU0600000012,2015,440.91,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",June
CEU0600000012,2015,441.07,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",July
CEU0600000012,2015,449.58,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",August
CEU0600000012,2015,438.47,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",September
CEU0600000012,2015,450.74,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",October
CEU0600000012,2015,453.15,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",November
CEU0600000012,2015,456.86,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",December
CEU0600000012,2015,446.0,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",Annual Average
CEU0600000012,2016,448.77,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",January
CEU0600000012,2016,444.87,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",February
CEU0600000012,2016,447.2,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",March
CEU0600000012,2016,450.62,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",April
CEU0600000012,2016,452.22,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",May
CEU0600000012,2016,450.0,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",June
CEU0600000012,2016,450.07,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",July
CEU0600000012,2016,451.39,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",August
CEU0600000012,2016,453.6,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",September
CEU0600000012,2016,458.81,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",October
CEU0600000012,2016,454.3,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",November
CEU0600000012,2016,454.4,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",December
CEU0600000012,2016,451.45,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",Annual Average
CEU0600000012,2017,449.24,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",January
CEU0600000012,2017,446.99,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",February
CEU0600000012,2017,446.65,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",March
CEU0600000012,2017,450.67,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",April
CEU0600000012,2017,452.64,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",May
CEU0600000012,2017,455.43,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",June
CEU0600000012,2017,459.26,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",July
CEU0600000012,2017,455.08,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",August
CEU0600000012,2017,455.51,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",September
CEU0600000012,2017,461.13,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",October
CEU0600000012,2017,457.54,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",November
CEU0600000012,2017,461.11,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",December
CEU0600000012,2017,454.41,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",Annual Average
CEU0600000012,2018,448.3,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",January
CEU0600000012,2018,451.1,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",February
CEU0600000012,2018,450.88,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",March
CEU0600000012,2018,458.1,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",April
CEU0600000012,2018,454.26,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",May
CEU0600000012,2018,454.16,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",June
CEU0600000012,2018,457.85,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",July
CEU0600000012,2018,456.31,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",August
CEU0600000012,2018,458.85,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",September
CEU0600000012,2018,456.44,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",October
CEU0600000012,2018,456.03,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",November
CEU0600000012,2018,467.88,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",December
CEU0600000012,2018,455.98,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",Annual Average
CEU0600000012,2019,455.62,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",January
CEU0600000012,2019,450.94,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",February
CEU0600000012,2019,454.18,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",March
CEU0600000012,2019,455.12,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",April
CEU0600000012,2019,453.53,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",May
CEU0600000012,2019,460.34,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",June
CEU0600000012,2019,455.0,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",July
CEU0600000012,2019,459.08,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",August
CEU0600000012,2019,463.66,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",September
CEU0600000012,2019,459.5,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",October
CEU0600000012,2019,457.94,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",November
CEU0600000012,2019,464.88,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",December
CEU0600000012,2019,457.57,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",Annual Average
CEU0600000012,2020,453.68,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",January
CEU0600000012,2020,455.27,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",February
CEU0600000012,2020,458.49,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",March
CEU0600000012,2020,448.34,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",April
CEU0600000012,2020,456.52,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",May
CEU0600000012,2020,455.75,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",June
CEU0600000012,2020,457.35,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",July
CEU0600000012,2020,465.77,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",August
CEU0600000012,2020,454.08,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",September
CEU0600000012,2020,464.55,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",October
CEU0600000012,2020,466.14,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",November
CEU0600000012,2020,468.56,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",December
CEU0600000012,2020,458.83,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",Annual Average
CEU0600000012,2021,461.47,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",January
CEU0600000012,2021,453.79,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",February
CEU0600000012,2021,458.33,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",March
CEU0600000012,2021,459.83,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",April
CEU0600000012,2021,461.15,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",May
CEU0600000012,2021,455.02,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",June
CEU0600000012,2021,453.66,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",July
CEU0600000012,2021,458.77,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",August
CEU0600000012,2021,453.3,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",September
CEU0600000012,2021,456.4,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",October
CEU0600000012,2021,454.46,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",November
CEU0600000012,2021,455.94,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",December
CEU0600000012,2021,456.97,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",Annual Average
CEU0600000012,2022,448.17,Goods-producing,Goods-producing,"AVERAGE WEEKLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",January
