series_id        	sector_code	measure_code	duration_code	base_year	series_title	footnote_codes	begin_year	begin_period	end_year	end_period
MPU5500223       	5500	22	3	-	Unit capital costs for Food and beverage and tobacco products (NAICS 311,312), % Change Year Ago		1988	A01	2022	A01
MPU5500512       	5500	51	2	2017	Real sectoral output for Food and beverage and tobacco products (NAICS 311,312), Indexes = 100.000		1987	A01	2022	A01
MPU5500513       	5500	51	3	-	Real sectoral output for Food and beverage and tobacco products (NAICS 311,312), % Change Year Ago		1988	A01	2022	A01
MPU5500552       	5500	55	2	2017	Energy input for Food and beverage and tobacco products (NAICS 311,312), Indexes = 100.000		1987	A01	2022	A01
MPU5500553       	5500	55	3	-	Energy input for Food and beverage and tobacco products (NAICS 311,312), % Change Year Ago		1988	A01	2022	A01
MPU5500562       	5500	56	2	2017	Materials input for Food and beverage and tobacco products (NAICS 311,312), Indexes = 100.000		1987	A01	2022	A01
MPU5500563       	5500	56	3	-	Materials input for Food and beverage and tobacco products (NAICS 311,312), % Change Year Ago		1988	A01	2022	A01
MPU5500572       	5500	57	2	2017	Services Input for Food and beverage and tobacco products (NAICS 311,312), Indexes = 100.000		1987	A01	2022	A01
MPU5500573       	5500	57	3	-	Services Input for Food and beverage and tobacco products (NAICS 311,312), % Change Year Ago		1988	A01	2022	A01
MPU5500611       	5500	61	1	-	Sectoral output, billions of current dollars for Food and beverage and tobacco products (NAICS 311,312), Levels		1987	A01	2022	A01
MPU5500621       	5500	62	1	-	Capital costs, billions of current dollars for Food and beverage and tobacco products (NAICS 311,312), Levels		1987	A01	2022	A01
MPU5500631       	5500	63	1	-	Labor costs, billions of current dollars for Food and beverage and tobacco products (NAICS 311,312), Levels		1987	A01	2022	A01
MPU5500641       	5500	64	1	-	Energy costs, billions of current dollars for Food and beverage and tobacco products (NAICS 311,312), Levels		1987	A01	2022	A01
MPU5500651       	5500	65	1	-	Materials costs, billions of current dollars for Food and beverage and tobacco products (NAICS 311,312), Levels		1987	A01	2022	A01
MPU5500661       	5500	66	1	-	Services costs, billions of current dollars for Food and beverage and tobacco products (NAICS 311,312), Levels		1987	A01	2022	A01
MPU5500671       	5500	67	1	-	Capital share for Food and beverage and tobacco products (NAICS 311,312), Levels		1987	A01	2022	A01
MPU5500681       	5500	68	1	-	Labor share for Food and beverage and tobacco products (NAICS 311,312), Levels		1987	A01	2022	A01
MPU5500691       	5500	69	1	-	Energy share for Food and beverage and tobacco products (NAICS 311,312), Levels		1987	A01	2022	A01
MPU5500701       	5500	70	1	-	Materials share for Food and beverage and tobacco products (NAICS 311,312), Levels		1987	A01	2022	A01
MPU5500711       	5500	71	1	-	Services share for Food and beverage and tobacco products (NAICS 311,312), Levels		1987	A01	2022	A01
MPU5500742       	5500	74	2	2017	Contribution of energy intensity to labor productivity for Food and beverage and tobacco products (NAICS 311,312), Indexes = 100.000		1987	A01	2022	A01
MPU5500743       	5500	74	3	-	Contribution of energy intensity to labor productivity for Food and beverage and tobacco products (NAICS 311,312), % Change Year Ago		1988	A01	2022	A01
MPU5500762       	5500	76	2	2017	Contribution of materials intensity to labor productivity for Food and beverage and tobacco products (NAICS 311,312), Indexes = 100.000		1987	A01	2022	A01
MPU5500763       	5500	76	3	-	Contribution of materials intensity to labor productivity for Food and beverage and tobacco products (NAICS 311,312), % Change Year Ago		1988	A01	2022	A01
MPU5500772       	5500	77	2	2017	Contribution of services intensity to labor productivity for Food and beverage and tobacco products (NAICS 311,312), Indexes = 100.000		1987	A01	2022	A01
MPU5500773       	5500	77	3	-	Contribution of services intensity to labor productivity for Food and beverage and tobacco products (NAICS 311,312), % Change Year Ago		1988	A01	2022	A01
MPU5500782       	5500	78	2	2017	Contribution of intermediate inputs intensity to labor productivity for Food and beverage and tobacco products (NAICS 311,312), Indexes = 100.000		1987	A01	2022	A01
MPU5500783       	5500	78	3	-	Contribution of intermediate inputs intensity to labor productivity for Food and beverage and tobacco products (NAICS 311,312), % Change Year Ago		1988	A01	2022	A01
MPU5550012       	5550	01	2	2017	Total factor productivity for Textile mills and textile product mills (NAICS 313,314), Indexes = 100.000	04	1987	A01	2022	A01
MPU5550013       	5550	01	3	-	Total factor productivity for Textile mills and textile product mills (NAICS 313,314), % Change Year Ago	04	1988	A01	2022	A01
MPU5550032       	5550	03	2	2017	Combined inputs for Textile mills and textile product mills (NAICS 313,314), Indexes = 100.000	06	1987	A01	2022	A01
MPU5550033       	5550	03	3	-	Combined inputs for Textile mills and textile product mills (NAICS 313,314), % Change Year Ago	06	1988	A01	2022	A01
MPU5550042       	5550	04	2	2017	Capital input for Textile mills and textile product mills (NAICS 313,314), Indexes = 100.000	00	1987	A01	2022	A01
MPU5550043       	5550	04	3	-	Capital input for Textile mills and textile product mills (NAICS 313,314), % Change Year Ago	00	1988	A01	2022	A01
MPU5550052       	5550	05	2	2017	Labor input for Textile mills and textile product mills (NAICS 313,314), Indexes = 100.000	03	1987	A01	2022	A01
MPU5550053       	5550	05	3	-	Labor input for Textile mills and textile product mills (NAICS 313,314), % Change Year Ago	03	1988	A01	2022	A01
MPU5550062       	5550	06	2	2017	Labor productivity for Textile mills and textile product mills (NAICS 313,314), Indexes = 100.000	08	1987	A01	2022	A01
MPU5550063       	5550	06	3	-	Labor productivity for Textile mills and textile product mills (NAICS 313,314), % Change Year Ago	08	1988	A01	2022	A01
MPU5550072       	5550	07	2	2017	Capital productivity for Textile mills and textile product mills (NAICS 313,314), Indexes = 100.000		1987	A01	2022	A01
MPU5550073       	5550	07	3	-	Capital productivity for Textile mills and textile product mills (NAICS 313,314), % Change Year Ago		1988	A01	2022	A01
MPU5550082       	5550	08	2	2017	Capital intensity for Textile mills and textile product mills (NAICS 313,314), Indexes = 100.000		1987	A01	2022	A01
MPU5550083       	5550	08	3	-	Capital intensity for Textile mills and textile product mills (NAICS 313,314), % Change Year Ago		1988	A01	2022	A01
MPU5550152       	5550	15	2	2017	Contribution of capital intensity to labor productivity for Textile mills and textile product mills (NAICS 313,314), Indexes = 100.000		1987	A01	2022	A01
MPU5550153       	5550	15	3	-	Contribution of capital intensity to labor productivity for Textile mills and textile product mills (NAICS 313,314), % Change Year Ago		1988	A01	2022	A01
MPU5550162       	5550	16	2	2017	Contribution of information processing equipment (IPE) intensity to labor productivity for Textile mills and textile product mills (NAICS 313,314), Indexes = 100.000		1987	A01	2022	A01
MPU5550163       	5550	16	3	-	Contribution of information processing equipment (IPE) intensity to labor productivity for Textile mills and textile product mills (NAICS 313,314), % Change Year Ago		1988	A01	2022	A01
MPU5550172       	5550	17	2	2017	Contribution of capital input excluding IPP and IPE intensity to labor productivity for Textile mills and textile product mills (NAICS 313,314), Indexes = 100.000		1987	A01	2022	A01
MPU5550173       	5550	17	3	-	Contribution of capital input excluding IPP and IPE intensity to labor productivity for Textile mills and textile product mills (NAICS 313,314), % Change Year Ago		1988	A01	2022	A01
MPU5550182       	5550	18	2	2017	Contribution of labor composition to labor productivity for Textile mills and textile product mills (NAICS 313,314), Indexes = 100.000		1987	A01	2022	A01
MPU5550183       	5550	18	3	-	Contribution of labor composition to labor productivity for Textile mills and textile product mills (NAICS 313,314), % Change Year Ago		1988	A01	2022	A01
MPU5550192       	5550	19	2	2017	Contribution of research and development (R&D) intensity to labor productivity for Textile mills and textile product mills (NAICS 313,314), Indexes = 100.000		1987	A01	2022	A01
MPU5550193       	5550	19	3	-	Contribution of research and development (R&D) intensity to labor productivity for Textile mills and textile product mills (NAICS 313,314), % Change Year Ago		1988	A01	2022	A01
MPU5550202       	5550	20	2	2017	Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Textile mills and textile product mills (NAICS 313,314), Indexes = 100.000		1987	A01	2022	A01
MPU5550203       	5550	20	3	-	Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Textile mills and textile product mills (NAICS 313,314), % Change Year Ago		1988	A01	2022	A01
MPU5550212       	5550	21	2	2017	Unit labor costs for Textile mills and textile product mills (NAICS 313,314), Indexes = 100.000		1987	A01	2022	A01
MPU5550213       	5550	21	3	-	Unit labor costs for Textile mills and textile product mills (NAICS 313,314), % Change Year Ago		1988	A01	2022	A01
MPU5550222       	5550	22	2	2017	Unit capital costs for Textile mills and textile product mills (NAICS 313,314), Indexes = 100.000		1987	A01	2022	A01
MPU5550223       	5550	22	3	-	Unit capital costs for Textile mills and textile product mills (NAICS 313,314), % Change Year Ago		1988	A01	2022	A01
MPU5550512       	5550	51	2	2017	Real sectoral output for Textile mills and textile product mills (NAICS 313,314), Indexes = 100.000		1987	A01	2022	A01
MPU5550513       	5550	51	3	-	Real sectoral output for Textile mills and textile product mills (NAICS 313,314), % Change Year Ago		1988	A01	2022	A01
MPU5550552       	5550	55	2	2017	Energy input for Textile mills and textile product mills (NAICS 313,314), Indexes = 100.000		1987	A01	2022	A01
MPU5550553       	5550	55	3	-	Energy input for Textile mills and textile product mills (NAICS 313,314), % Change Year Ago		1988	A01	2022	A01
MPU5550562       	5550	56	2	2017	Materials input for Textile mills and textile product mills (NAICS 313,314), Indexes = 100.000		1987	A01	2022	A01
MPU5550563       	5550	56	3	-	Materials input for Textile mills and textile product mills (NAICS 313,314), % Change Year Ago		1988	A01	2022	A01
MPU5550572       	5550	57	2	2017	Services Input for Textile mills and textile product mills (NAICS 313,314), Indexes = 100.000		1987	A01	2022	A01
MPU5550573       	5550	57	3	-	Services Input for Textile mills and textile product mills (NAICS 313,314), % Change Year Ago		1988	A01	2022	A01
MPU5550611       	5550	61	1	-	Sectoral output, billions of current dollars for Textile mills and textile product mills (NAICS 313,314), Levels		1987	A01	2022	A01
MPU5550621       	5550	62	1	-	Capital costs, billions of current dollars for Textile mills and textile product mills (NAICS 313,314), Levels		1987	A01	2022	A01
MPU5550631       	5550	63	1	-	Labor costs, billions of current dollars for Textile mills and textile product mills (NAICS 313,314), Levels		1987	A01	2022	A01
MPU5550641       	5550	64	1	-	Energy costs, billions of current dollars for Textile mills and textile product mills (NAICS 313,314), Levels		1987	A01	2022	A01
MPU5550651       	5550	65	1	-	Materials costs, billions of current dollars for Textile mills and textile product mills (NAICS 313,314), Levels		1987	A01	2022	A01
MPU5550661       	5550	66	1	-	Services costs, billions of current dollars for Textile mills and textile product mills (NAICS 313,314), Levels		1987	A01	2022	A01
MPU5550671       	5550	67	1	-	Capital share for Textile mills and textile product mills (NAICS 313,314), Levels		1987	A01	2022	A01
MPU5550681       	5550	68	1	-	Labor share for Textile mills and textile product mills (NAICS 313,314), Levels		1987	A01	2022	A01
MPU5550691       	5550	69	1	-	Energy share for Textile mills and textile product mills (NAICS 313,314), Levels		1987	A01	2022	A01
MPU5550701       	5550	70	1	-	Materials share for Textile mills and textile product mills (NAICS 313,314), Levels		1987	A01	2022	A01
MPU5550711       	5550	71	1	-	Services share for Textile mills and textile product mills (NAICS 313,314), Levels		1987	A01	2022	A01
MPU5550742       	5550	74	2	2017	Contribution of energy intensity to labor productivity for Textile mills and textile product mills (NAICS 313,314), Indexes = 100.000		1987	A01	2022	A01
MPU5550743       	5550	74	3	-	Contribution of energy intensity to labor productivity for Textile mills and textile product mills (NAICS 313,314), % Change Year Ago		1988	A01	2022	A01
MPU5550762       	5550	76	2	2017	Contribution of materials intensity to labor productivity for Textile mills and textile product mills (NAICS 313,314), Indexes = 100.000		1987	A01	2022	A01
MPU5550763       	5550	76	3	-	Contribution of materials intensity to labor productivity for Textile mills and textile product mills (NAICS 313,314), % Change Year Ago		1988	A01	2022	A01
MPU5550772       	5550	77	2	2017	Contribution of services intensity to labor productivity for Textile mills and textile product mills (NAICS 313,314), Indexes = 100.000		1987	A01	2022	A01
MPU5550773       	5550	77	3	-	Contribution of services intensity to labor productivity for Textile mills and textile product mills (NAICS 313,314), % Change Year Ago		1988	A01	2022	A01
MPU5550782       	5550	78	2	2017	Contribution of intermediate inputs intensity to labor productivity for Textile mills and textile product mills (NAICS 313,314), Indexes = 100.000		1987	A01	2022	A01
MPU5550783       	5550	78	3	-	Contribution of intermediate inputs intensity to labor productivity for Textile mills and textile product mills (NAICS 313,314), % Change Year Ago		1988	A01	2022	A01
MPU5600012       	5600	01	2	2017	Total factor productivity for Apparel and leather and applied products (NAICS 315,316), Indexes = 100.000	04	1987	A01	2022	A01
MPU5600013       	5600	01	3	-	Total factor productivity for Apparel and leather and applied products (NAICS 315,316), % Change Year Ago	04	1988	A01	2022	A01
MPU5600032       	5600	03	2	2017	Combined inputs for Apparel and leather and applied products (NAICS 315,316), Indexes = 100.000	06	1987	A01	2022	A01
MPU5600033       	5600	03	3	-	Combined inputs for Apparel and leather and applied products (NAICS 315,316), % Change Year Ago	06	1988	A01	2022	A01
MPU5600042       	5600	04	2	2017	Capital input for Apparel and leather and applied products (NAICS 315,316), Indexes = 100.000	00	1987	A01	2022	A01
MPU5600043       	5600	04	3	-	Capital input for Apparel and leather and applied products (NAICS 315,316), % Change Year Ago	00	1988	A01	2022	A01
MPU5600052       	5600	05	2	2017	Labor input for Apparel and leather and applied products (NAICS 315,316), Indexes = 100.000	03	1987	A01	2022	A01
MPU5600053       	5600	05	3	-	Labor input for Apparel and leather and applied products (NAICS 315,316), % Change Year Ago	03	1988	A01	2022	A01
MPU5600062       	5600	06	2	2017	Labor productivity for Apparel and leather and applied products (NAICS 315,316), Indexes = 100.000	08	1987	A01	2022	A01
MPU5600063       	5600	06	3	-	Labor productivity for Apparel and leather and applied products (NAICS 315,316), % Change Year Ago	08	1988	A01	2022	A01
MPU5600072       	5600	07	2	2017	Capital productivity for Apparel and leather and applied products (NAICS 315,316), Indexes = 100.000		1987	A01	2022	A01
MPU5600073       	5600	07	3	-	Capital productivity for Apparel and leather and applied products (NAICS 315,316), % Change Year Ago		1988	A01	2022	A01
MPU5600082       	5600	08	2	2017	Capital intensity for Apparel and leather and applied products (NAICS 315,316), Indexes = 100.000		1987	A01	2022	A01
MPU5600083       	5600	08	3	-	Capital intensity for Apparel and leather and applied products (NAICS 315,316), % Change Year Ago		1988	A01	2022	A01
MPU5600152       	5600	15	2	2017	Contribution of capital intensity to labor productivity for Apparel and leather and applied products (NAICS 315,316), Indexes = 100.000		1987	A01	2022	A01
MPU5600153       	5600	15	3	-	Contribution of capital intensity to labor productivity for Apparel and leather and applied products (NAICS 315,316), % Change Year Ago		1988	A01	2022	A01
MPU5600162       	5600	16	2	2017	Contribution of information processing equipment (IPE) intensity to labor productivity for Apparel and leather and applied products (NAICS 315,316), Indexes = 100.000		1987	A01	2022	A01
MPU5600163       	5600	16	3	-	Contribution of information processing equipment (IPE) intensity to labor productivity for Apparel and leather and applied products (NAICS 315,316), % Change Year Ago		1988	A01	2022	A01
MPU5600172       	5600	17	2	2017	Contribution of capital input excluding IPP and IPE intensity to labor productivity for Apparel and leather and applied products (NAICS 315,316), Indexes = 100.000		1987	A01	2022	A01
MPU5600173       	5600	17	3	-	Contribution of capital input excluding IPP and IPE intensity to labor productivity for Apparel and leather and applied products (NAICS 315,316), % Change Year Ago		1988	A01	2022	A01
MPU5600182       	5600	18	2	2017	Contribution of labor composition to labor productivity for Apparel and leather and applied products (NAICS 315,316), Indexes = 100.000		1987	A01	2022	A01
MPU5600183       	5600	18	3	-	Contribution of labor composition to labor productivity for Apparel and leather and applied products (NAICS 315,316), % Change Year Ago		1988	A01	2022	A01
MPU5600192       	5600	19	2	2017	Contribution of research and development (R&D) intensity to labor productivity for Apparel and leather and applied products (NAICS 315,316), Indexes = 100.000		1987	A01	2022	A01
MPU5600193       	5600	19	3	-	Contribution of research and development (R&D) intensity to labor productivity for Apparel and leather and applied products (NAICS 315,316), % Change Year Ago		1988	A01	2022	A01
MPU5600202       	5600	20	2	2017	Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Apparel and leather and applied products (NAICS 315,316), Indexes = 100.000		1987	A01	2022	A01
MPU5600203       	5600	20	3	-	Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Apparel and leather and applied products (NAICS 315,316), % Change Year Ago		1988	A01	2022	A01
MPU5600212       	5600	21	2	2017	Unit labor costs for Apparel and leather and applied products (NAICS 315,316), Indexes = 100.000		1987	A01	2022	A01
MPU5600213       	5600	21	3	-	Unit labor costs for Apparel and leather and applied products (NAICS 315,316), % Change Year Ago		1988	A01	2022	A01
MPU5600222       	5600	22	2	2017	Unit capital costs for Apparel and leather and applied products (NAICS 315,316), Indexes = 100.000		1987	A01	2022	A01
MPU5600223       	5600	22	3	-	Unit capital costs for Apparel and leather and applied products (NAICS 315,316), % Change Year Ago		1988	A01	2022	A01
MPU5600512       	5600	51	2	2017	Real sectoral output for Apparel and leather and applied products (NAICS 315,316), Indexes = 100.000		1987	A01	2022	A01
MPU5600513       	5600	51	3	-	Real sectoral output for Apparel and leather and applied products (NAICS 315,316), % Change Year Ago		1988	A01	2022	A01
MPU5600552       	5600	55	2	2017	Energy input for Apparel and leather and applied products (NAICS 315,316), Indexes = 100.000		1987	A01	2022	A01
MPU5600553       	5600	55	3	-	Energy input for Apparel and leather and applied products (NAICS 315,316), % Change Year Ago		1988	A01	2022	A01
MPU5600562       	5600	56	2	2017	Materials input for Apparel and leather and applied products (NAICS 315,316), Indexes = 100.000		1987	A01	2022	A01
MPU5600563       	5600	56	3	-	Materials input for Apparel and leather and applied products (NAICS 315,316), % Change Year Ago		1988	A01	2022	A01
MPU5600572       	5600	57	2	2017	Services Input for Apparel and leather and applied products (NAICS 315,316), Indexes = 100.000		1987	A01	2022	A01
MPU5600573       	5600	57	3	-	Services Input for Apparel and leather and applied products (NAICS 315,316), % Change Year Ago		1988	A01	2022	A01
MPU5600611       	5600	61	1	-	Sectoral output, billions of current dollars for Apparel and leather and applied products (NAICS 315,316), Levels		1987	A01	2022	A01
MPU5600621       	5600	62	1	-	Capital costs, billions of current dollars for Apparel and leather and applied products (NAICS 315,316), Levels		1987	A01	2022	A01
MPU5600631       	5600	63	1	-	Labor costs, billions of current dollars for Apparel and leather and applied products (NAICS 315,316), Levels		1987	A01	2022	A01
MPU5600641       	5600	64	1	-	Energy costs, billions of current dollars for Apparel and leather and applied products (NAICS 315,316), Levels		1987	A01	2022	A01
MPU5600651       	5600	65	1	-	Materials costs, billions of current dollars for Apparel and leather and applied products (NAICS 315,316), Levels		1987	A01	2022	A01
MPU5600661       	5600	66	1	-	Services costs, billions of current dollars for Apparel and leather and applied products (NAICS 315,316), Levels		1987	A01	2022	A01
MPU5600671       	5600	67	1	-	Capital share for Apparel and leather and applied products (NAICS 315,316), Levels		1987	A01	2022	A01
MPU5600681       	5600	68	1	-	Labor share for Apparel and leather and applied products (NAICS 315,316), Levels		1987	A01	2022	A01
MPU5600691       	5600	69	1	-	Energy share for Apparel and leather and applied products (NAICS 315,316), Levels		1987	A01	2022	A01
MPU5600701       	5600	70	1	-	Materials share for Apparel and leather and applied products (NAICS 315,316), Levels		1987	A01	2022	A01
MPU5600711       	5600	71	1	-	Services share for Apparel and leather and applied products (NAICS 315,316), Levels		1987	A01	2022	A01
MPU5600742       	5600	74	2	2017	Contribution of energy intensity to labor productivity for Apparel and leather and applied products (NAICS 315,316), Indexes = 100.000		1987	A01	2022	A01
MPU5600743       	5600	74	3	-	Contribution of energy intensity to labor productivity for Apparel and leather and applied products (NAICS 315,316), % Change Year Ago		1988	A01	2022	A01
MPU5600762       	5600	76	2	2017	Contribution of materials intensity to labor productivity for Apparel and leather and applied products (NAICS 315,316), Indexes = 100.000		1987	A01	2022	A01
MPU5600763       	5600	76	3	-	Contribution of materials intensity to labor productivity for Apparel and leather and applied products (NAICS 315,316), % Change Year Ago		1988	A01	2022	A01
MPU5600772       	5600	77	2	2017	Contribution of services intensity to labor productivity for Apparel and leather and applied products (NAICS 315,316), Indexes = 100.000		1987	A01	2022	A01
MPU5600773       	5600	77	3	-	Contribution of services intensity to labor productivity for Apparel and leather and applied products (NAICS 315,316), % Change Year Ago		1988	A01	2022	A01
MPU5600782       	5600	78	2	2017	Contribution of intermediate inputs intensity to labor productivity for Apparel and leather and applied products (NAICS 315,316), Indexes = 100.000		1987	A01	2022	A01
MPU5600783       	5600	78	3	-	Contribution of intermediate inputs intensity to labor productivity for Apparel and leather and applied products (NAICS 315,316), % Change Year Ago		1988	A01	2022	A01
MPU5650012       	5650	01	2	2017	Total factor productivity for Paper products (NAICS 322), Indexes = 100.000	04	1987	A01	2022	A01
MPU5650013       	5650	01	3	-	Total factor productivity for Paper products (NAICS 322), % Change Year Ago	04	1988	A01	2022	A01
MPU5650032       	5650	03	2	2017	Combined inputs for Paper products (NAICS 322), Indexes = 100.000	06	1987	A01	2022	A01
MPU5650033       	5650	03	3	-	Combined inputs for Paper products (NAICS 322), % Change Year Ago	06	1988	A01	2022	A01
MPU5650042       	5650	04	2	2017	Capital input for Paper products (NAICS 322), Indexes = 100.000	00	1987	A01	2022	A01
MPU5650043       	5650	04	3	-	Capital input for Paper products (NAICS 322), % Change Year Ago	00	1988	A01	2022	A01
MPU5650052       	5650	05	2	2017	Labor input for Paper products (NAICS 322), Indexes = 100.000	03	1987	A01	2022	A01
MPU5650053       	5650	05	3	-	Labor input for Paper products (NAICS 322), % Change Year Ago	03	1988	A01	2022	A01
MPU5650062       	5650	06	2	2017	Labor productivity for Paper products (NAICS 322), Indexes = 100.000	08	1987	A01	2022	A01
MPU5650063       	5650	06	3	-	Labor productivity for Paper products (NAICS 322), % Change Year Ago	08	1988	A01	2022	A01
MPU5650072       	5650	07	2	2017	Capital productivity for Paper products (NAICS 322), Indexes = 100.000		1987	A01	2022	A01
MPU5650073       	5650	07	3	-	Capital productivity for Paper products (NAICS 322), % Change Year Ago		1988	A01	2022	A01
MPU5650082       	5650	08	2	2017	Capital intensity for Paper products (NAICS 322), Indexes = 100.000		1987	A01	2022	A01
MPU5650083       	5650	08	3	-	Capital intensity for Paper products (NAICS 322), % Change Year Ago		1988	A01	2022	A01
MPU5650152       	5650	15	2	2017	Contribution of capital intensity to labor productivity for Paper products (NAICS 322), Indexes = 100.000		1987	A01	2022	A01
MPU5650153       	5650	15	3	-	Contribution of capital intensity to labor productivity for Paper products (NAICS 322), % Change Year Ago		1988	A01	2022	A01
MPU5650162       	5650	16	2	2017	Contribution of information processing equipment (IPE) intensity to labor productivity for Paper products (NAICS 322), Indexes = 100.000		1987	A01	2022	A01
MPU5650163       	5650	16	3	-	Contribution of information processing equipment (IPE) intensity to labor productivity for Paper products (NAICS 322), % Change Year Ago		1988	A01	2022	A01
MPU5650172       	5650	17	2	2017	Contribution of capital input excluding IPP and IPE intensity to labor productivity for Paper products (NAICS 322), Indexes = 100.000		1987	A01	2022	A01
MPU5650173       	5650	17	3	-	Contribution of capital input excluding IPP and IPE intensity to labor productivity for Paper products (NAICS 322), % Change Year Ago		1988	A01	2022	A01
MPU5650182       	5650	18	2	2017	Contribution of labor composition to labor productivity for Paper products (NAICS 322), Indexes = 100.000		1987	A01	2022	A01
MPU5650183       	5650	18	3	-	Contribution of labor composition to labor productivity for Paper products (NAICS 322), % Change Year Ago		1988	A01	2022	A01
MPU5650192       	5650	19	2	2017	Contribution of research and development (R&D) intensity to labor productivity for Paper products (NAICS 322), Indexes = 100.000		1987	A01	2022	A01
MPU5650193       	5650	19	3	-	Contribution of research and development (R&D) intensity to labor productivity for Paper products (NAICS 322), % Change Year Ago		1988	A01	2022	A01
MPU5650202       	5650	20	2	2017	Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Paper products (NAICS 322), Indexes = 100.000		1987	A01	2022	A01
MPU5650203       	5650	20	3	-	Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Paper products (NAICS 322), % Change Year Ago		1988	A01	2022	A01
MPU5650212       	5650	21	2	2017	Unit labor costs for Paper products (NAICS 322), Indexes = 100.000		1987	A01	2022	A01
MPU5650213       	5650	21	3	-	Unit labor costs for Paper products (NAICS 322), % Change Year Ago		1988	A01	2022	A01
MPU5650222       	5650	22	2	2017	Unit capital costs for Paper products (NAICS 322), Indexes = 100.000		1987	A01	2022	A01
MPU5650223       	5650	22	3	-	Unit capital costs for Paper products (NAICS 322), % Change Year Ago		1988	A01	2022	A01
MPU5650512       	5650	51	2	2017	Real sectoral output for Paper products (NAICS 322), Indexes = 100.000		1987	A01	2022	A01
MPU5650513       	5650	51	3	-	Real sectoral output for Paper products (NAICS 322), % Change Year Ago		1988	A01	2022	A01
MPU5650552       	5650	55	2	2017	Energy input for Paper products (NAICS 322), Indexes = 100.000		1987	A01	2022	A01
MPU5650553       	5650	55	3	-	Energy input for Paper products (NAICS 322), % Change Year Ago		1988	A01	2022	A01
MPU5650562       	5650	56	2	2017	Materials input for Paper products (NAICS 322), Indexes = 100.000		1987	A01	2022	A01
MPU5650563       	5650	56	3	-	Materials input for Paper products (NAICS 322), % Change Year Ago		1988	A01	2022	A01
MPU5650572       	5650	57	2	2017	Services Input for Paper products (NAICS 322), Indexes = 100.000		1987	A01	2022	A01
MPU5650573       	5650	57	3	-	Services Input for Paper products (NAICS 322), % Change Year Ago		1988	A01	2022	A01
MPU5650611       	5650	61	1	-	Sectoral output, billions of current dollars for Paper products (NAICS 322), Levels		1987	A01	2022	A01
MPU5650621       	5650	62	1	-	Capital costs, billions of current dollars for Paper products (NAICS 322), Levels		1987	A01	2022	A01
MPU5650631       	5650	63	1	-	Labor costs, billions of current dollars for Paper products (NAICS 322), Levels		1987	A01	2022	A01
MPU5650641       	5650	64	1	-	Energy costs, billions of current dollars for Paper products (NAICS 322), Levels		1987	A01	2022	A01
MPU5650651       	5650	65	1	-	Materials costs, billions of current dollars for Paper products (NAICS 322), Levels		1987	A01	2022	A01
MPU5650661       	5650	66	1	-	Services costs, billions of current dollars for Paper products (NAICS 322), Levels		1987	A01	2022	A01
MPU5650671       	5650	67	1	-	Capital share for Paper products (NAICS 322), Levels		1987	A01	2022	A01
MPU5650681       	5650	68	1	-	Labor share for Paper products (NAICS 322), Levels		1987	A01	2022	A01
MPU5650691       	5650	69	1	-	Energy share for Paper products (NAICS 322), Levels		1987	A01	2022	A01
MPU5650701       	5650	70	1	-	Materials share for Paper products (NAICS 322), Levels		1987	A01	2022	A01
MPU5650711       	5650	71	1	-	Services share for Paper products (NAICS 322), Levels		1987	A01	2022	A01
MPU5650742       	5650	74	2	2017	Contribution of energy intensity to labor productivity for Paper products (NAICS 322), Indexes = 100.000		1987	A01	2022	A01
MPU5650743       	5650	74	3	-	Contribution of energy intensity to labor productivity for Paper products (NAICS 322), % Change Year Ago		1988	A01	2022	A01
MPU5650762       	5650	76	2	2017	Contribution of materials intensity to labor productivity for Paper products (NAICS 322), Indexes = 100.000		1987	A01	2022	A01
MPU5650763       	5650	76	3	-	Contribution of materials intensity to labor productivity for Paper products (NAICS 322), % Change Year Ago		1988	A01	2022	A01
MPU5650772       	5650	77	2	2017	Contribution of services intensity to labor productivity for Paper products (NAICS 322), Indexes = 100.000		1987	A01	2022	A01
MPU5650773       	5650	77	3	-	Contribution of services intensity to labor productivity for Paper products (NAICS 322), % Change Year Ago		1988	A01	2022	A01
MPU5650782       	5650	78	2	2017	Contribution of intermediate inputs intensity to labor productivity for Paper products (NAICS 322), Indexes = 100.000		1987	A01	2022	A01
MPU5650783       	5650	78	3	-	Contribution of intermediate inputs intensity to labor productivity for Paper products (NAICS 322), % Change Year Ago		1988	A01	2022	A01
MPU5700012       	5700	01	2	2017	Total factor productivity for Printing and related support activities (NAICS 323), Indexes = 100.000	04	1987	A01	2022	A01
MPU5700013       	5700	01	3	-	Total factor productivity for Printing and related support activities (NAICS 323), % Change Year Ago	04	1988	A01	2022	A01
MPU5700032       	5700	03	2	2017	Combined inputs for Printing and related support activities (NAICS 323), Indexes = 100.000	06	1987	A01	2022	A01
MPU5700033       	5700	03	3	-	Combined inputs for Printing and related support activities (NAICS 323), % Change Year Ago	06	1988	A01	2022	A01
